cell_azimuth_deg_1,cell_azimuth_deg_2,cell_azimuth_deg_3,cell_azimuth_deg_4,cell_azimuth_deg_5,cell_azimuth_deg_6,cell_azimuth_deg_7,cell_azimuth_deg_8,cell_azimuth_deg_9,cell_azimuth_deg_10,cell_azimuth_deg_11,cell_azimuth_deg_12,cell_azimuth_deg_13,cell_azimuth_deg_14,cell_azimuth_deg_15,cell_elec_tilt_deg_1,cell_elec_tilt_deg_2,cell_elec_tilt_deg_3,cell_elec_tilt_deg_4,cell_elec_tilt_deg_5,cell_elec_tilt_deg_6,cell_elec_tilt_deg_7,cell_elec_tilt_deg_8,cell_elec_tilt_deg_9,cell_elec_tilt_deg_10,cell_elec_tilt_deg_11,cell_elec_tilt_deg_12,cell_elec_tilt_deg_13,cell_elec_tilt_deg_14,cell_elec_tilt_deg_15,cell_mech_tilt_deg_1,cell_mech_tilt_deg_2,cell_mech_tilt_deg_3,cell_mech_tilt_deg_4,cell_mech_tilt_deg_5,cell_mech_tilt_deg_6,cell_mech_tilt_deg_7,cell_mech_tilt_deg_8,cell_mech_tilt_deg_9,cell_mech_tilt_deg_10,cell_mech_tilt_deg_11,cell_mech_tilt_deg_12,cell_mech_tilt_deg_13,cell_mech_tilt_deg_14,cell_mech_tilt_deg_15,cell_txpower_dbm_1,cell_txpower_dbm_2,cell_txpower_dbm_3,cell_txpower_dbm_4,cell_txpower_dbm_5,cell_txpower_dbm_6,cell_txpower_dbm_7,cell_txpower_dbm_8,cell_txpower_dbm_9,cell_txpower_dbm_10,cell_txpower_dbm_11,cell_txpower_dbm_12,cell_txpower_dbm_13,cell_txpower_dbm_14,cell_txpower_dbm_15,rxpower_dbm_1,rxpower_dbm_2,rxpower_dbm_3,rxpower_dbm_4,rxpower_dbm_5,rxpower_dbm_6,rxpower_dbm_7,rxpower_dbm_8,rxpower_dbm_9,rxpower_dbm_10,rxpower_dbm_11,rxpower_dbm_12,rxpower_dbm_13,rxpower_dbm_14,rxpower_dbm_15,rsrp_dbm,rx_loc1,rx_loc2
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-140.52696228027344,-114.54985046386719,-142.83712768554688,-136.5789337158203,-137.50730895996094,-156.47421264648438,-151.36782836914062,-134.70509338378906,-151.36782836914062,-136.80751037597656,-151.4498291015625,-111.2513656616211,-134.67283630371094,-119.12692260742188,-154.46983337402344,-111.2513656616211,77.49472222222222,13.014444444444445
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-140.9852752685547,-114.14537048339844,-142.68104553222656,-136.31658935546875,-137.26504516601562,-156.20228576660156,-151.23756408691406,-134.6651611328125,-151.23756408691406,-136.978271484375,-151.86175537109375,-111.12176513671875,-134.5922088623047,-118.62645721435547,-154.40248107910156,-111.12176513671875,77.49472222222222,13.014722222222222
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-141.2842254638672,-113.64000701904297,-142.37350463867188,-136.30886840820312,-137.25689697265625,-156.1947784423828,-151.18150329589844,-134.6037139892578,-151.18150329589844,-137.164306640625,-152.29412841796875,-111.00614166259766,-134.533935546875,-118.11621856689453,-154.341552734375,-111.00614166259766,77.49472222222222,13.015
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-141.20277404785156,-112.92310333251953,-141.74652099609375,-136.28689575195312,-137.19314575195312,-156.1922607421875,-151.1402587890625,-134.3625946044922,-151.1402587890625,-137.3664093017578,-152.7477264404297,-110.9123764038086,-134.5167236328125,-117.57624816894531,-154.28750610351562,-110.9123764038086,77.49472222222222,13.015277777777778
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-141.3716583251953,-112.3178482055664,-141.2747802734375,-136.28004455566406,-137.1656036376953,-156.1943817138672,-151.1138458251953,-134.23707580566406,-151.1138458251953,-137.58465576171875,-153.22256469726562,-110.82392883300781,-134.49024963378906,-117.07320404052734,-154.2400665283203,-110.82392883300781,77.49472222222222,13.015555555555556
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-142.02407836914062,-111.9386978149414,-141.1297149658203,-136.2958526611328,-137.20263671875,-156.20098876953125,-151.10231018066406,-134.32022094726562,-151.10231018066406,-137.8193817138672,-153.7189178466797,-110.7317123413086,-134.43313598632812,-116.62666320800781,-154.19924926757812,-110.7317123413086,77.49472222222222,13.015833333333333
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-142.52017211914062,-111.4657974243164,-140.82894897460938,-136.30764770507812,-137.21511840820312,-156.21246337890625,-151.10630798339844,-134.32467651367188,-151.10630798339844,-138.07174682617188,-154.23777770996094,-110.65809631347656,-134.40150451660156,-116.17647552490234,-154.16583251953125,-110.65809631347656,77.49472222222222,13.016111111111112
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-143.07984924316406,-111.0109634399414,-140.5358428955078,-136.32424926757812,-137.2327117919922,-156.2286376953125,-151.12559509277344,-134.34622192382812,-151.12559509277344,-138.342041015625,-154.7793731689453,-110.59651184082031,-134.3768768310547,-115.74410247802734,-154.13978576660156,-110.59651184082031,77.49472222222222,13.016388888888889
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-143.24630737304688,-110.3512954711914,-139.907958984375,-136.3282470703125,-137.1966094970703,-156.24969482421875,-151.1603546142578,-134.19525146484375,-151.1603546142578,-138.63121032714844,-155.34445190429688,-110.564697265625,-134.39845275878906,-115.29035949707031,-154.12168884277344,-110.3512954711914,77.49472222222222,13.016666666666667
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-143.4776611328125,-109.71968841552734,-139.28834533691406,-136.33871459960938,-137.16749572753906,-156.27536010742188,-151.2099151611328,-134.06825256347656,-151.1188507080078,-138.93927001953125,-155.3603515625,-110.54936981201172,-134.43035888671875,-114.85922241210938,-153.84121704101562,-109.71968841552734,77.49472222222222,13.016944444444444
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-143.32484436035156,-108.91065216064453,-138.34735107421875,-136.3434295654297,-137.0921173095703,-156.3058319091797,-151.27432250976562,-133.7948455810547,-150.27432250976562,-139.26715087890625,-155.2919921875,-110.57595825195312,-134.5205078125,-114.4201431274414,-153.04872131347656,-108.91065216064453,77.49472222222222,13.017222222222221
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-143.70733642578125,-108.35991668701172,-137.76046752929688,-136.3680877685547,-137.07855224609375,-156.34042358398438,-151.35189819335938,-133.72190856933594,-149.93458557128906,-139.61412048339844,-155.22801208496094,-110.59833526611328,-134.57546997070312,-114.0392837524414,-152.2763671875,-108.35991668701172,77.49472222222222,13.0175
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-144.27589416503906,-108.05741882324219,-137.52220153808594,-136.40740966796875,-137.12107849121094,-156.37896728515625,-151.4417724609375,-133.8288116455078,-150.07211303710938,-139.9803466796875,-155.1685333251953,-110.60858154296875,-134.5863037109375,-113.70828247070312,-151.5252685546875,-108.05741882324219,77.49472222222222,13.017777777777777
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-144.2608184814453,-107.90692138671875,-137.4761505126953,-136.45606994628906,-137.19354248046875,-156.42153930664062,-151.54342651367188,-134.02989196777344,-150.44972229003906,-140.36627197265625,-155.11404418945312,-110.61958312988281,-134.5782928466797,-113.41301727294922,-150.79673767089844,-107.90692138671875,77.49472222222222,13.018055555555556
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-144.28353881835938,-107.81281280517578,-137.46224975585938,-136.5093994140625,-137.27078247070312,-156.46815490722656,-151.65631103515625,-134.24403381347656,-150.8400115966797,-140.7722625732422,-155.06504821777344,-110.646484375,-134.5780487060547,-113.14068603515625,-150.09194946289062,-107.81281280517578,77.49472222222222,13.018333333333333
