cell_azimuth_deg_1,cell_azimuth_deg_2,cell_azimuth_deg_3,cell_azimuth_deg_4,cell_azimuth_deg_5,cell_azimuth_deg_6,cell_azimuth_deg_7,cell_azimuth_deg_8,cell_azimuth_deg_9,cell_azimuth_deg_10,cell_azimuth_deg_11,cell_azimuth_deg_12,cell_azimuth_deg_13,cell_azimuth_deg_14,cell_azimuth_deg_15,cell_elec_tilt_deg_1,cell_elec_tilt_deg_2,cell_elec_tilt_deg_3,cell_elec_tilt_deg_4,cell_elec_tilt_deg_5,cell_elec_tilt_deg_6,cell_elec_tilt_deg_7,cell_elec_tilt_deg_8,cell_elec_tilt_deg_9,cell_elec_tilt_deg_10,cell_elec_tilt_deg_11,cell_elec_tilt_deg_12,cell_elec_tilt_deg_13,cell_elec_tilt_deg_14,cell_elec_tilt_deg_15,cell_mech_tilt_deg_1,cell_mech_tilt_deg_2,cell_mech_tilt_deg_3,cell_mech_tilt_deg_4,cell_mech_tilt_deg_5,cell_mech_tilt_deg_6,cell_mech_tilt_deg_7,cell_mech_tilt_deg_8,cell_mech_tilt_deg_9,cell_mech_tilt_deg_10,cell_mech_tilt_deg_11,cell_mech_tilt_deg_12,cell_mech_tilt_deg_13,cell_mech_tilt_deg_14,cell_mech_tilt_deg_15,cell_txpower_dbm_1,cell_txpower_dbm_2,cell_txpower_dbm_3,cell_txpower_dbm_4,cell_txpower_dbm_5,cell_txpower_dbm_6,cell_txpower_dbm_7,cell_txpower_dbm_8,cell_txpower_dbm_9,cell_txpower_dbm_10,cell_txpower_dbm_11,cell_txpower_dbm_12,cell_txpower_dbm_13,cell_txpower_dbm_14,cell_txpower_dbm_15,rxpower_dbm_1,rxpower_dbm_2,rxpower_dbm_3,rxpower_dbm_4,rxpower_dbm_5,rxpower_dbm_6,rxpower_dbm_7,rxpower_dbm_8,rxpower_dbm_9,rxpower_dbm_10,rxpower_dbm_11,rxpower_dbm_12,rxpower_dbm_13,rxpower_dbm_14,rxpower_dbm_15,rsrp_dbm,rx_loc1,rx_loc2
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-115.8839,-125.3402,-142.459,-143.2823,-143.29,-144.0296,-137.0008,-125.7915,-119.0814,-117.5042,-127.1372,-117.0001,-141.4938,-129.8867,-142.4037,-115.8839,77.4997222222222,13.013333333333302
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-115.5314,-124.8525,-142.0629,-143.1998,-143.2059,-143.9363,-136.2879,-126.5253,-119.5128,-117.4074,-127.2747,-116.6294,-141.2343,-128.7421,-142.1181,-115.5314,77.4997222222222,13.0136111111111
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-115.1658,-124.3387,-141.6492,-143.1286,-143.1333,-143.8546,-135.5491,-127.5308,-120.1668,-117.3212,-127.435,-116.2552,-140.9796,-127.5709,-141.8364,-115.1658,77.4997222222222,13.0138888888889
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-114.7852,-123.7953,-141.2158,-143.0695,-143.0727,-143.7852,-134.7903,-128.894,-121.1199,-117.2475,-127.6204,-115.8782,-140.7314,-126.3767,-141.5603,-114.7852,77.4997222222222,13.014166666666698
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-114.3888,-123.2191,-140.7601,-143.0229,-143.0246,-143.7287,-134.0306,-130.7301,-122.4774,-117.18799999999999,-127.8338,-115.4994,-140.493,-125.1675,-141.2934,-114.3888,77.4997222222222,13.0144444444444
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-113.9751,-122.6059,-140.2797,-142.9891,-142.9896,-143.6855,-133.2909,-132.4771,-124.36399999999999,-117.146,-128.0791,-115.1211,-140.2663,-123.9476,-141.0377,-113.9751,77.4997222222222,13.014722222222199
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-113.542,-121.9501,-139.7719,-142.9686,-142.9678,-143.6559,-132.6111,-131.8759,-126.9301,-117.1244,-128.3599,-114.7444,-140.0534,-122.7259,-140.7955,-113.542,77.4997222222222,13.015
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-113.0917,-121.2498,-139.2357,-142.9615,-142.9594,-143.6403,-132.0381,-131.3793,-130.3132,-117.1255,-128.6796,-114.3713,-139.8569,-121.5115,-140.5698,-113.0917,77.4997222222222,13.0152777777778
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-112.6189,-120.4945,-138.6653,-142.968,-142.9647,-143.6382,-131.6258,-131.0363,-131.1763,-117.1503,-129.0398,-114.0024,-139.6801,-120.3151,-140.363,-112.6189,77.4997222222222,13.015555555555599
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-112.12200000000001,-119.6767,-138.0552,-142.9879,-142.9833,-143.6489,-131.4205,-130.8883,-130.9955,-117.2027,-129.4453,-113.6417,-139.5263,-119.1487,-140.1773,-112.12200000000001,77.4997222222222,13.015833333333301
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-111.6075,-118.7906,-137.4067,-143.0209,-143.0155,-143.6763,-131.4613,-130.9506,-131.0456,-117.2898,-129.904,-113.2899,-139.39700000000002,-118.0257,-140.0235,-111.6075,77.4997222222222,13.0161111111111
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-111.0831,-117.8238,-136.7183,-143.0657,-143.0612,-143.7278,-131.7629,-131.2042,-131.3266,-117.4259,-130.4309,-112.9487,-139.28799999999998,-116.9539,-139.1414,-111.0831,77.4997222222222,13.0163888888889
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-110.5357,-116.7564,-135.9733,-143.123,-143.1196,-143.7924,-132.2546,-131.6324,-131.7911,-117.6027,-131.0184,-112.6237,-139.2084,-115.9492,-137.2393,-110.5357,77.4997222222222,13.016666666666698
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-109.9698,-115.5708,-135.1654,-143.1925,-143.1901,-143.4205,-132.8787,-132.1852,-132.3846,-117.8251,-131.6718,-112.3187,-139.1597,-115.0226,-135.4045,-109.9698,77.4997222222222,13.016944444444402
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-109.3875,-114.2381,-134.2813,-143.2733,-143.2721,-142.3775,-133.58700000000002,-132.821,-133.0618,-118.0975,-132.3961,-112.0378,-139.1431,-114.1853,-133.6547,-109.3875,77.4997222222222,13.0172222222222
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-108.8027,-112.7273,-133.3086,-143.365,-143.365,-141.3894,-134.3322,-133.497,-133.7774,-118.4248,-133.196,-111.7854,-139.1594,-113.4396,-131.9993,-108.8027,77.4997222222222,13.0175
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-108.2352,-110.9913,-132.2298,-143.4669,-143.4681,-140.4564,-134.6517,-134.1893,-134.5061,-118.8113,-134.0761,-111.566,-139.208,-112.7955,-130.4551,-108.2352,77.4997222222222,13.0177777777778
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-107.7348,-108.9753,-131.0287,-143.5781,-143.5805,-139.5779,-133.3285,-134.8749,-135.2246,-119.2633,-135.0423,-111.3861,-139.2876,-112.2522,-129.0278,-107.7348,77.4997222222222,13.018055555555598
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-107.3927,-106.6101,-129.6851,-143.6982,-143.7014,-138.7495,-132.3318,-135.5451,-135.9185,-119.7779,-136.0909,-111.2498,-139.3986,-111.81,-127.7164,-106.6101,77.4997222222222,13.0183333333333
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-107.4231,-103.8338,-128.2003,-143.8266,-143.8298,-137.9688,-131.5758,-136.1904,-136.5778,-120.3586,-137.2244,-111.1644,-139.5394,-111.46600000000001,-126.5208,-103.8338,77.4997222222222,13.018611111111099
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-108.3024,-100.6201,-126.6111,-143.9618,-143.9654,-137.2408,-131.0208,-136.8093,-137.2119,-121.0173,-138.4532,-111.1318,-139.7035,-111.2128,-125.4507,-100.6201,77.4997222222222,13.0188888888889
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-111.0417,-97.1602,-125.0366,-144.1031,-144.1075,-136.5663,-130.6247,-137.4016,-137.8226,-121.7598,-139.7815,-111.1561,-139.8871,-111.0437,-124.5055,-97.1602,77.4997222222222,13.019166666666699
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-117.5508,-94.3803,-123.8121,-144.2499,-144.2552,-135.9387,-130.3445,-137.9673,-138.4047,-122.5821,-141.2029,-111.2427,-140.0894,-110.9516,-123.6732,-94.3803,77.4997222222222,13.019444444444401
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-123.1005,-94.1452,-112.3831,-144.4016,-143.9637,-135.3556,-130.1543,-138.5075,-138.9596,-123.4838,-141.549,-111.3942,-140.3075,-110.9281,-122.9465,-94.1452,77.4997222222222,13.0197222222222
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-123.7102,-97.296,-104.5134,-144.5575,-143.27,-134.8158,-130.0325,-139.0224,-139.4876,-124.4629,-141.5041,-111.6123,-140.5388,-110.9646,-122.3169,-97.296,77.4997222222222,13.02
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-125.1076,-102.0849,-101.1269,-144.717,-142.622,-134.3162,-129.9662,-139.5135,-139.9906,-125.5165,-141.4832,-111.8976,-140.7806,-111.0543,-121.7774,-101.1269,77.4997222222222,13.020277777777801
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-126.7918,-106.7502,-100.3557,-144.8795,-142.0174,-133.8548,-129.9426,-139.9823,-140.4701,-126.6398,-141.4866,-112.2495,-141.0307,-111.1879,-121.3179,-100.3557,77.4997222222222,13.020555555555598
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-128.4487,-110.7202,-100.7034,-145.0445,-141.4538,-133.4293,-129.9531,-140.4304,-140.9278,-127.8267,-141.5142,-112.6662,-141.2871,-111.3592,-120.9308,-100.7034,77.4997222222222,13.020833333333302
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-129.9637,-113.9944,-101.4676,-145.2116,-140.9293,-133.0369,-129.9886,-140.8587,-141.3639,-129.0681,-141.5636,-113.1447,-141.549,-111.5629,-120.6078,-101.4676,77.4997222222222,13.0211111111111
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-131.3193,-116.7036,-102.3615,-145.3803,-140.4407,-132.6744,-130.0446,-141.2692,-141.7805,-130.3561,-141.6343,-113.6808,-141.8139,-111.792,-120.3402,-102.3615,77.4997222222222,13.0213888888889
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-132.5231,-118.973,-103.2653,-145.5504,-139.9865,-132.339,-130.1125,-141.6619,-142.1763,-131.6782,-141.7217,-114.2697,-142.0811,-112.0422,-120.1192,-103.2653,77.4997222222222,13.021666666666698
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-133.5955,-120.9039,-104.1347,-145.7213,-139.5646,-132.029,-130.188,-142.0376,-142.5514,-133.0241,-141.8231,-114.9056,-142.3497,-112.3087,-119.9375,-104.1347,77.4997222222222,13.0219444444444
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-134.5609,-122.5685,-104.9548,-145.8927,-139.1726,-131.7443,-130.2764,-142.3989,-142.9124,-134.393,-141.9444,-115.5827,-142.6174,-112.5875,-119.795,-104.9548,77.4997222222222,13.022222222222199
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-135.4389,-124.02600000000001,-105.7255,-146.0643,-138.8089,-131.4837,-130.3743,-142.7468,-143.26,-135.7747,-142.0833,-116.2929,-142.8834,-112.8759,-119.6877,-105.7255,77.4997222222222,13.0225
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-136.2406,-125.3147,-106.4454,-146.2357,-138.4715,-131.2456,-130.4806,-143.0823,-143.5951,-137.1608,-142.238,-117.0296,-143.1471,-113.171,-119.6107,-106.4454,77.4997222222222,13.0227777777778
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-136.97799999999998,-126.4669,-107.1192,-146.4067,-138.1588,-131.0285,-130.5935,-143.4061,-143.9186,-138.5447,-142.4066,-117.7875,-143.2138,-113.4711,-119.5607,-107.1192,77.4997222222222,13.0230555555556
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-137.6618,-127.5082,-107.7526,-146.577,-137.8693,-130.8309,-130.7113,-143.7189,-144.2312,-139.9189,-142.5875,-118.5601,-142.8678,-113.7734,-119.5336,-107.7526,77.4997222222222,13.023333333333301
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-138.2973,-128.4545,-108.3473,-146.7467,-137.6013,-130.6513,-130.8335,-144.0214,-144.5335,-141.2774,-142.7788,-119.3418,-142.4827,-114.0768,-119.5265,-108.3473,77.4997222222222,13.0236111111111
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-138.8979,-129.3222,-108.9113,-146.915,-137.3537,-130.4928,-130.9669,-144.316,-144.8315,-142.622,-142.9867,-120.1262,-142.1355,-114.3807,-119.5444,-108.9113,77.4997222222222,13.0238888888889
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-139.4643,-130.1232,-109.4469,-147.082,-137.1249,-130.3519,-131.1061,-144.6023,-145.1228,-143.2056,-143.2056,-120.9103,-141.8226,-114.6834,-119.5807,-109.4469,77.4997222222222,13.024166666666698
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-139.9997,-130.8659,-109.9549,-147.2482,-136.9137,-130.2245,-131.248,-144.8801,-145.4057,-143.4307,-143.4307,-121.691,-141.5411,-114.9839,-119.6303,-109.9549,77.4997222222222,13.024444444444402
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-140.5057,-131.5584,-110.4383,-147.4131,-136.7186,-130.11,-131.3905,-145.1497,-145.6804,-143.6611,-143.6611,-122.4663,-141.2883,-115.2818,-119.6914,-110.4383,77.4997222222222,13.024722222222199
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-140.9844,-132.2043,-110.8968,-147.5767,-136.5384,-130.0074,-131.5335,-145.4116,-145.9471,-143.8944,-143.8944,-123.2325,-141.0614,-115.5765,-119.7619,-110.8968,77.4997222222222,13.025
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-141.4386,-132.8103,-111.3337,-147.7389,-136.3731,-129.9168,-131.6767,-145.6661,-146.20600000000002,-144.1295,-144.1295,-123.9872,-140.8582,-115.8677,-119.8407,-111.3337,77.4997222222222,13.0252777777778
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-141.8706,-133.3806,-111.7507,-147.8995,-136.2208,-129.8366,-131.819,-145.9136,-146.4578,-144.3655,-144.3655,-124.729,-140.6767,-116.1554,-119.927,-111.7507,77.4997222222222,13.025555555555599
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-142.2839,-133.9197,-112.1503,-148.0586,-136.0805,-129.7658,-131.9607,-146.1544,-146.7026,-144.6017,-144.6017,-125.4569,-140.5145,-116.4387,-120.01899999999999,-112.1503,77.4997222222222,13.025833333333301
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-142.6787,-134.43,-112.5331,-148.2161,-135.9515,-129.7037,-132.1025,-146.3889,-146.941,-144.8374,-144.8374,-126.1692,-140.3697,-116.7174,-120.116,-112.5331,77.4997222222222,13.0261111111111
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-143.0566,-134.9148,-112.9007,-148.372,-135.834,-129.6508,-132.243,-146.6175,-147.1732,-145.0721,-145.0721,-126.8655,-140.2406,-116.9914,-120.21700000000001,-112.9007,77.4997222222222,13.026388888888901
150,259,0,108,52,33,67,124,142,193,150,246,73,316,9,14,8,11,2,4,16,20,6,14,18,18,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-119.9362,-131.39700000000002,-147.1241,-145.3931,-145.4158,-146.2455,-144.64,-124.4954,-119.9208,-119.5375,-126.3595,-122.3497,-145.3994,-144.5621,-146.5901,-119.5375,77.5,13.008888888888901
